title,"'burbs, The (1989)",(500) Days of Summer (2009),*batteries not included (1987),10 Cloverfield Lane (2016),10 Things I Hate About You (1999),"10,000 BC (2008)",101 Dalmatians (1996),101 Dalmatians (One Hundred and One Dalmatians) (1961),102 Dalmatians (2000),12 Angry Men (1957),12 Years a Slave (2013),127 Hours (2010),13 Going on 30 (2004),13 Hours (2016),"13th Warrior, The (1999)",1408 (2007),15 Minutes (2001),16 Blocks (2006),17 Again (2009),1984 (Nineteen Eighty-Four) (1984),2 Days in the Valley (1996),"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",20 Dates (1998),"20,000 Leagues Under the Sea (1954)",200 Cigarettes (1999),2001: A Space Odyssey (1968),2010: The Year We Make Contact (1984),2012 (2009),2046 (2004),21 (2008),21 Grams (2003),21 Jump Street (2012),22 Jump Street (2014),24 Hour Party People (2002),25th Hour (2002),27 Dresses (2008),28 Days (2000),28 Days Later (2002),28 Weeks Later (2007),3 Ninjas (1992),30 Days of Night (2007),30 Minutes or Less (2011),300 (2007),3000 Miles to Graceland (2001),"39 Steps, The (1935)",3:10 to Yuma (2007),40 Days and 40 Nights (2002),"40-Year-Old Virgin, The (2005)","400 Blows, The (Les quatre cents coups) (1959)",47 Ronin (2013),48 Hrs. (1982),50 First Dates (2004),50/50 (2011),54 (1998),"6th Day, The (2000)","7th Voyage of Sinbad, The (1958)",8 1/2 (8½) (1963),8 Mile (2002),8MM (1999),9 (2009),9 1/2 Weeks (Nine 1/2 Weeks) (1986),A Million Ways to Die in the West (2014),"A-Team, The (2010)",A.I. Artificial Intelligence (2001),AVP: Alien vs. Predator (2004),AVPR: Aliens vs. Predator - Requiem (2007),About Last Night... (1986),About Schmidt (2002),About Time (2013),About a Boy (2002),Abraham Lincoln: Vampire Hunter (2012),"Absent-Minded Professor, The (1961)",Absolute Power (1997),"Abyss, The (1989)",Accepted (2006),"Accidental Tourist, The (1988)","Accused, The (1988)",Ace Ventura: Pet Detective (1994),Ace Ventura: When Nature Calls (1995),Across the Universe (2007),Adaptation (2002),Addams Family Values (1993),"Addams Family, The (1991)",Addicted to Love (1997),"Adjustment Bureau, The (2011)",Adventureland (2009),Adventures in Babysitting (1987),"Adventures of Baron Munchausen, The (1988)","Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)","Adventures of Milo and Otis, The (Koneko monogatari) (1986)","Adventures of Pinocchio, The (1996)","Adventures of Priscilla, Queen of the Desert, The (1994)","Adventures of Robin Hood, The (1938)","Adventures of Rocky and Bullwinkle, The (2000)","Adventures of Tintin, The (2011)",Aeon Flux (2005),"Affair to Remember, An (1957)","African Queen, The (1951)",After Hours (1985),After the Sunset (2004)
Ace Ventura: Pet Detective (1994),0.11882711668785288,0.06785323627492756,0.09964841582988662,0.0488110972492726,0.10909762644112493,0.12433938437335798,0.22526094291058876,0.16241590802450653,0.0877236112220478,0.06549984173894906,-0.0005635789111681528,0.033479381433997944,0.09316938361014816,0.0279862078720274,0.09212851579665109,0.08962341782593183,0.1286271881994436,0.14502880942808014,0.044823359958226915,0.074176154685817,0.05668623996515212,0.1967170454333398,0.04272978155488226,0.057553633519245605,0.08776034058620842,0.0935178766393222,0.05297935131220477,0.08431456709352261,0.08637123747029019,0.12949970922670767,0.0661203389303663,0.05057879284311538,0.02351848683658454,0.11202240857722952,0.10614495329840623,0.018645100090017633,0.1989266400554717,0.07198716210216263,0.07035748237662805,0.09035382229485095,0.12869030151650973,0.03299934634862283,0.23435343012836188,0.00829337444425382,0.08123671575020745,0.1301948515267196,0.18629982201933565,0.20318011163390814,0.010501294260271419,0.02896193679200602,0.10378392450141823,0.128580350518776,0.027788038235100357,0.056793311732381606,0.13854242464133928,0.03214870947424444,0.041287526925870385,0.09972527119542428,0.03767283493163198,0.10040622012704277,0.08044144848770446,0.0823565567036376,0.13867827647096304,0.13156782580305035,0.15645200085754846,0.027140399349399935,0.031999898497642884,0.0737010937455959,0.042465619515960694,0.16783261495523952,0.07001131831581543,0.13514859715592298,0.006021545143578954,0.1290473168444941,0.09051879683793186,0.0019237068187015806,0.0047638021014859725,1.0016420361247942,0.5305951153154215,0.09714146783356288,0.09103252085455849,0.4095447142456635,0.25037539092166267,0.10043431613467844,0.07694471450073859,0.1163862980812232,0.16005694131090012,0.1270055230561489,0.0958533634182269,0.16351215670346206,0.032996335877045695,0.08327897295770983,0.03298179754949618,0.11225503218263562,0.12380912274497952,0.14588288858608475,0.07958356531613901,0.036055631251781274,0.054683481043682626,0.06262247443913528
Ace Ventura: When Nature Calls (1995),0.13902292325331825,0.11045542796493367,0.17647390452528733,0.07523667721608265,0.1251592109065082,0.14913938682370365,0.276720490641003,0.1851098852463068,0.08242834173274481,0.09157231970785931,0.03940089122258054,0.07986286281041265,0.15688835920407768,0.002554290263099695,0.08542652715930174,0.08764978998692223,0.08623759085731199,0.13864092864249794,0.06773507675581007,0.07430066327214938,0.05326702897858718,0.22664527600717518,0.09391688874673203,0.004792374355880734,0.15081319901632784,0.10086836022144216,0.10133475978430179,0.13041636584699015,0.09005227287786609,0.16540312047030858,0.06985266974406813,0.149883909075814,0.07050479286161529,0.12823326276557076,0.08741562472856691,0.04150144864517257,0.16612492837719953,0.09836339031349352,0.11589697686198223,0.1544947723903415,0.16133746913685487,0.04333708214458318,0.22336876116196233,-0.017825689313779938,0.05111939294858868,0.13178827714430563,0.19082719158942935,0.18830368334544134,-0.0024760857524627005,0.10627040651256425,0.07895637395544783,0.13266500854881064,0.0008732173710222778,0.06736873620639157,0.12998389961577933,0.0329485585098472,0.06792406354786729,0.19638618619500298,0.07362075694880985,0.1367034851662667,0.09459203290707618,0.11213092935482147,0.22507882555793154,0.20230160553262155,0.12822769858041008,0.02248840564840157,0.010257907719434798,0.053122578792802515,0.038652117152392355,0.13249920003441984,0.08895366266928087,0.10372457066690559,0.019890855805304215,0.12713653922086443,0.09346793846371501,0.04301917008795892,0.05540252805810898,0.5305951153154215,1.0016420361248026,0.09978979562903698,0.1301634259990187,0.36788809848749726,0.29601183819857735,0.09036932400877255,0.08349153602448342,0.10810690759272201,0.17428367332217426,0.09239568108186254,0.08405201856429047,0.21480864657105087,-0.008635864470545011,0.09892399471841411,0.011548084296081862,0.14431782339815072,0.16829709495585016,0.21960817203035807,0.03594800213607388,0.036754916662066546,0.023754271512810447,0.048183044325356555
Across the Universe (2007),0.03522519551219106,0.15609496183633667,-0.014277251035192146,0.08694302008662329,0.35147158397086015,0.1894070393682303,0.22811068614121965,0.2477112176741882,0.22164605539799734,0.024722165104730687,0.03966334010919879,0.06766328709469727,0.2843636991135502,-0.011508391545697397,0.12833474561596056,0.23365481105905553,0.199204008299152,0.15826947277299988,0.12309173641990803,0.035380649126059614,0.11653900174013763,0.2860843892236634,-0.013197588933945108,0.031609724260967274,-0.013026729873878573,0.03084419744994735,0.030291111357998148,0.11569066895047883,0.0685623960495603,0.15197309865268793,0.0355998302321332,0.1832808020207716,0.059201501350967536,0.0679112246954667,0.09076385595338997,0.303736970588587,0.0710897618332825,0.10278643896112587,0.04668751726739627,0.1381826730854732,0.24942761520492965,-0.01290711183952651,0.29789382112054086,0.054773407876733265,0.04797788928016264,0.08291650325584517,0.18394783795111339,0.25222664112758575,0.05319767780842162,-0.012706261651478538,0.0575277950541645,0.241726207184188,0.04225651272237259,0.0996292491181771,0.09763993277943493,-0.01205489546299123,0.08918147090612866,0.11853049674919919,0.02107304950049526,0.329005242875647,0.07180168674995047,0.1883994777019772,0.05748733595720745,0.15148583318616862,0.06863268736634982,-0.012397540585523576,0.07002424977249477,0.03500482368517697,0.14282785627518396,0.1474510617262485,-0.013133448449234027,0.060471118873850246,0.06292675028988591,0.02282711434840001,0.4147399878244214,-0.012049187548645585,-0.012134374659152831,0.09714146783356288,0.09978979562903698,1.0016420361247798,0.041485196125387036,0.03947193307565203,0.19628348073785482,0.0414200226494038,0.17784011739509223,0.13691151849201905,0.1881898814830306,0.11239760621414992,0.03837225779019123,0.11516465930489438,-0.012824873597619484,0.10102120752283585,0.19433461121890536,0.22892023517117768,-0.018692283827938007,0.2339814673331011,0.08189100918484826,0.042015160075718726,-0.014382073664562501,0.049239918694646834
Adaptation (2002),0.13555407525021904,0.12280370367269082,0.15495918151894386,0.001849763340082266,0.14687966980874267,0.04997011231110292,0.05381441548336865,0.15745148284696095,-0.032794943029256965,0.15264485986293488,-0.0013229838685711673,0.017247604853639204,0.07975651136138859,0.04438979350264122,0.1967792043208564,0.16202298340662025,0.19499179086835014,0.13716379202917756,0.02337184641151022,0.15500144893484757,0.2028731882872668,0.11498155571034122,-0.027491759483515916,0.07997906271990042,-0.027135844762392336,0.24141328559467445,0.18436837069685608,0.058044766391072374,0.21184720909957855,-0.047853449991863146,0.2954616979127504,-0.0002940220173497449,0.005093791824176731,0.3540354039113048,0.35900593261098984,-0.009148189328358158,0.10894163167318219,0.22085849566587146,0.07621348120286353,0.06225278858507212,0.08535764691737083,-0.005707862211240671,0.16778309223598933,0.12754930225354053,0.1406885957642728,0.02961122144443106,0.14118638426352115,0.1652813131912739,0.058337450648260146,-0.014447097479758683,0.20305896937236775,0.20971480737776196,0.08537374959021406,0.19089679581235877,0.15495854509414228,0.021882095937970202,0.17330781164176898,0.2398889612942731,0.09102234094923622,0.07904135166924722,0.09228249502049418,0.019964748554625385,-0.017209686056985616,0.38617935642408185,0.20567639200000934,0.024572138866624946,0.058554237921159845,0.3918795881925874,0.0606622052191384,0.38905400784884864,0.07016192493757908,0.13221513745825889,0.07469750840969136,0.26879397635476043,0.0914156353976568,0.024108462121486277,0.24335806446031102,0.09103252085455849,0.1301634259990187,0.041485196125387036,1.0016420361247864,0.07056308794221972,0.2070914567509407,0.1701766065615512,0.1260264085297294,0.19632373587248844,0.14228221229404092,0.4201936801817029,0.1763732472773718,0.18333532194326496,-0.026715360064397266,0.18413093655783527,0.037767840824289696,0.16262653742952887,0.054537299365448086,0.19760871693740262,0.052279900670060324,0.16288724614591937,0.25311033584036047,0.07781151527459414
Addams Family Values (1993),0.18047873774893453,0.05259928323933175,0.1723075256605102,-0.03176107205413387,0.07183613655791149,-0.017842725211483286,0.17207754589856114,0.12015794266068895,0.07826041242393547,0.044169057837585075,0.025212239080200087,-0.01222743469388165,0.10314655140959443,0.03289381713308767,0.042561153008972445,0.04080823653457266,0.0319639160127195,0.0323684368548318,-0.025000735068114448,0.07058731452153386,0.04764409430467903,0.027002146246762282,0.021447736249441535,0.1055197089735247,0.0645697899364211,0.057318879989815816,0.08719689642325995,-0.014283501541711234,0.03531797434873278,0.1117717821572235,0.022660182264816812,0.03508765114021059,0.009329110881060214,0.1309878701715731,0.052266586677120204,0.036700918634267284,0.13429121741120675,0.02195603873273753,0.06386263057873805,0.1042764966676707,0.09545084858435626,0.01732825110590577,0.06701988766180189,-0.000549991436803059,0.016260457608866123,0.15279005870223475,0.04944379649888733,0.08711279555570425,-0.053961192363487974,0.00046390693853812665,0.11281114915180292,0.10691521212686002,0.007073488426597934,0.04504028488732694,0.05512104537470782,0.07657376729681954,0.03646520588389591,0.052113748963865954,0.0627429849215893,0.013203389664907784,0.06442413010512898,0.09212348455305625,0.050430740767303896,0.10513859229741404,0.1011521158005031,-0.0033592848679560097,0.0019075505829289961,0.10582241600885064,-0.011769564900535554,0.012030491268984677,0.038888224124847916,0.15989923077113366,0.14520933801129118,0.11250381401001906,0.05430414471050101,-0.03489827913789206,-0.03514500810193469,0.4095447142456635,0.36788809848749726,0.03947193307565203,0.07056308794221972,1.0016420361248088,0.387725101025349,0.07015157865106124,0.03233670512104213,0.10193903931177938,0.1580414830282207,0.1510142508450756,0.13451180112902703,0.224712686735007,0.08897668130172504,0.1039233292688556,0.0058470572766751066,0.07476232994226983,0.03188652029851961,-0.00566320365451102,0.07032815040390336,0.0005506222569571191,0.04208348198564393,0.034165607540540606
"Addams Family, The (1991)",0.28853164384995506,0.14582770617950291,0.3339333386805585,-0.010818040645206901,0.21910254207589872,0.1081595304285713,0.29669351681582357,0.27346293994404,0.1807182419119512,0.11983220968590882,0.04938993836897769,0.005568221745918444,0.2508192825892189,0.045053139784485434,0.2718487056085707,0.24755946330390152,0.10454673789540363,0.11664683778037986,0.05993098536937715,0.2054872292320606,0.12379604816315622,0.12420678770628127,0.13512880898816337,0.18458613613233274,0.2059587344538914,0.2521635300302826,0.27424732285602665,0.0047106560236483165,0.20429913535688074,0.15569398125364345,0.08368353288288218,0.12440406416386265,0.08405501647761926,0.18847448247165147,0.1958602252200721,0.07325521341475395,0.24908262263334438,0.1731119082686821,0.08329280778782674,0.15416488223041466,0.20130296171562395,0.030898747428101284,0.29133731194013174,0.03943786813395219,0.19185162445507012,0.22031544987923773,0.1512054313112851,0.23542630315061652,0.10359327374015419,0.013766685469941841,0.21097949888382872,0.2504884726297422,0.12824629498671702,0.17301643371156275,0.16011963218008535,0.11928560704405994,0.10804240946871936,0.22419241700743586,0.13201641738968495,0.15299139186278096,0.1558233999401998,0.21713557881606557,0.1263896387074022,0.24278852289622374,0.18140704494412507,0.0495236490711728,0.10034567602871235,0.1896977917191252,0.10318291610572095,0.20251651607576726,0.07308200918995422,0.3325578974476966,0.1935488115563869,0.3072347103244509,0.11977090272215628,0.20233150562248087,0.04885636820246714,0.25037539092166267,0.29601183819857735,0.19628348073785482,0.2070914567509407,0.387725101025349,1.0016420361248055,0.20148620270944279,0.12176084015542633,0.18887863894089416,0.3783059489617989,0.3225136559796701,0.29872434564732847,0.3351031262985364,-0.023846116251032157,0.15774004398095082,0.14580940715924612,0.11115437476695231,0.08841206193080209,0.14773424315112849,0.08981060381899998,0.16671152922302987,0.024965478460270942,0.10629560915043987
Addicted to Love (1997),0.31016001375622293,0.022922629813309617,0.04432951173097109,-0.018255361851865465,0.10752056223947937,0.0187743166316377,0.08198403639474305,0.13007165281319516,-0.01429171615202942,0.09035680706646633,0.020492751398222063,0.019926722041177087,0.023007762889834048,-0.010447203854815465,0.13341938901470013,0.016914740424126724,0.11540601652371948,0.07129523733133099,0.05357820340778403,0.0528708589437307,0.09200470617400698,0.026636601779429604,0.14269006239904616,0.12891088498931183,0.3397133122619767,0.05097906718181461,0.007865581195834548,0.013557843804032311,-0.013043535316128901,-0.02085406654217744,0.02901800365745071,-0.0039348753405926435,-0.021285187706573342,0.11000615985845927,0.05914273666292177,0.0816180840694419,0.21362520869134938,0.008684567669197474,-0.022248269873550906,0.0316364743882172,0.08513814797746032,-0.011716948283259365,-0.0018708195827876193,0.046114339578997264,-0.016151976543275163,0.019256764657916956,0.047416926693338454,0.046329314529948123,0.11841712233185296,-0.01153461847196617,0.08959208523143054,0.15258490036278077,0.0348741012073395,0.15588240429203093,0.036352377091597825,-0.010943314697825373,-0.0183536764456563,0.02998619786689058,0.13800036221750014,-0.018133153561940688,0.34386778139273466,-0.000733344216633118,-0.02017175031910297,0.015630834681828548,0.15740408122512464,-0.011254364546167725,0.3169325983712198,0.043297018463515274,0.03877644203432089,0.08610679945205328,0.04929537004198845,0.22577806384567953,0.21715197200670316,0.2267295057342442,0.03124482725928804,-0.010938133109719158,0.3690125684370404,0.10043431613467844,0.09036932400877255,0.0414200226494038,0.1701766065615512,0.07015157865106124,0.20148620270944279,1.001642036124802,0.03774173028792291,0.08652921183791634,0.24264537537083555,0.10110788629030777,0.2225530803675812,0.2585606257065404,-0.011642293221824165,0.10749460314573857,-0.013652247709505183,0.07603080943862289,-0.016968670112336267,0.012154087303222868,0.2421681962717455,0.2235722045987085,0.04538089908338797,-0.011819596944052277
"Adjustment Bureau, The (2011)",0.07355513055796832,0.33627837763853924,0.048151133621935585,0.39609587013787645,0.07596377617532207,0.29674070285535986,0.06842932630826257,0.14460102298436656,0.03736093052485583,0.18144528335990634,0.22180224049436065,0.2990748809357588,0.09736903052219532,0.25957806570365405,0.023138151446328893,0.3075992001863796,0.14400129870356365,0.27202001409999754,0.23995656485559153,0.07211960984328152,0.050323980893641145,0.1657665980023829,-0.01787759354969697,0.01881280114694355,-0.01764614605989857,0.17652475584163968,-0.030181047297601828,0.31744831350824076,0.25460901568645916,0.22578518890158256,0.11727438559534971,0.28348484287658166,0.24293931994964757,0.1935181002848722,0.1404979390002196,0.014751285794839114,0.04034666951136244,0.2911225471229686,0.29855974880636016,-0.01539396620392664,0.22602100010670348,0.24564024568271667,0.21842205934021444,0.18067403408537736,0.0355168327888882,0.29084158864639237,0.20285857242545982,0.23494435331534586,0.0422842145521679,0.12360417698093071,0.24599428435145038,0.0541625891052296,0.31282761568459594,0.09951895896396792,0.13094602885391823,-0.016329688888637103,0.012279389109261258,0.19673388168708505,0.009053333859840721,0.40365028615728543,0.12251074648293689,0.31700491333873715,0.2318161982079825,0.20754814175779998,0.1340062476963953,0.12731628528648342,0.06739050507390067,0.10935102302817568,0.3970408434382318,0.10127750333171893,0.25914280338666174,0.05746485471062726,0.10835639155220658,0.07249751555715037,0.19035648977031938,-0.01632195688749669,-0.01643735224834208,0.07694471450073859,0.08349153602448342,0.17784011739509223,0.1260264085297294,0.03233670512104213,0.12176084015542633,0.03774173028792291,1.0016420361247833,0.3072991807878699,0.03862262684249468,0.11762521505296077,0.03199380114506852,-0.019168371784116022,-0.017372709413214303,0.06625546709842851,0.03218542641494819,0.11995808685593734,0.3507284102072662,0.19620688931083072,0.06759239473894696,0.0037147831820793283,0.06144229922661927,-0.017637283237757404
Adventureland (2009),0.23488532233873002,0.46356823514406303,0.29437391482383235,0.07944358380237061,0.23541316378831112,0.20710168021662745,0.0983139716369515,0.13034214565885338,0.02602173447731809,0.13830124363988794,0.1042889309075728,0.08125906289478663,0.15794194217196672,0.1430638948333491,0.10298967735160372,0.17312317958266563,0.2199607877620927,0.21205225330387106,0.35775887434301396,0.08885690286399488,0.12733095901236505,0.14368661231150048,-0.015148492070784123,0.02951883563145767,-0.014952376164341362,0.1664749896031538,0.10485243179175356,0.2970745411902435,0.08234642044446558,0.34655598693458906,0.13777611195944392,0.33282211365769426,0.24983226095044717,0.27946840062468165,0.17441188855845385,0.09979905440272516,0.03743337675613014,0.16803230889945003,0.011643637626434434,0.10153451546952247,0.17105195336592405,0.3946828805998688,0.3445168989838794,0.13398348125608228,-0.02042278860967292,0.23122280602142792,0.19953225153756218,0.315491314590502,-0.02138504145727434,0.07678560834688251,0.27765728310122534,0.14541822964769832,0.34708942135816007,0.21393226031143053,0.11279155038997957,-0.01383688257372222,0.006595573996065551,0.14070303580152752,0.04535668917406374,0.2403374697373975,0.14434570227351973,0.32537871669700374,0.21441261858148114,0.22332356883442214,0.1863770544917233,0.04177245923583296,0.08207143936623146,0.2721218690008049,0.34597110338248027,0.16089487916053993,0.33045942662823924,0.07091994995062312,0.16435485027545235,0.09882514405855787,0.48483384777055694,-0.013830330900106788,-0.013928110598694988,0.1163862980812232,0.10810690759272201,0.13691151849201905,0.19632373587248844,0.10193903931177938,0.18887863894089416,0.08652921183791634,0.3072991807878699,1.00164203612479,0.07485800447305566,0.13983271628237437,0.08646843251086386,0.20943449033986145,-0.0147206809497341,0.06594780821731128,0.02222494854725894,0.140679805342443,0.2730203157139667,0.22586183225654724,0.04885578492466203,0.016103771724762055,0.16969050606613875,0.0868192465232954
Adventures in Babysitting (1987),0.3271305160992525,0.052097706188804195,0.22203846472292177,-0.02658856346268006,0.247254343795246,0.10732476058923378,0.12815362981296788,0.33185325460623216,0.025010014528523593,0.045290714159086004,-0.004846636621995681,-0.00608858313798997,0.1690201534378153,-0.015216140055472609,0.24117121366611263,0.3551766240993779,0.1805207611596168,0.08030283874532367,0.15104371736465422,0.11006755544680018,0.16241101805779037,0.12675071129560703,0.09688160303016553,0.05672986252642405,0.2987591594255178,0.19570319671004704,0.08018010879117196,0.04098982398135622,-0.018997644053555827,-0.005607810199284542,0.13321140127390438,0.10260340782729341,-0.03100144323315346,0.20619805125632612,0.25573951963023467,0.12657975324057344,0.1918870105354385,0.214299919588222,0.08570489399119399,0.22755002371812016,0.30962824243580805,-0.01706549700555766,0.19665707587564266,0.05117870527694057,0.14862481905563626,0.2083914277177811,0.1692609136707211,0.2398299840994639,0.05068686362251643,-0.016799937341605446,0.20207366794002496,0.21989504034852225,0.09372581556505605,0.20959762365948018,0.11019571176770283,0.053840828144665176,0.11092920895461128,0.2488327606678963,0.1345506205975774,0.106596220431494,0.30575930804739665,-0.014413131936881358,0.023512466303008437,0.17729446133069085,0.1651248685876903,-0.016391753195368113,0.3490307015197282,0.1862796200535721,0.04071620478938784,0.23929221216545302,0.018836544768472588,0.4828180153187717,0.23701456340287427,0.21469071411907417,0.17709780457385024,0.17079756543424462,0.07941697818298563,0.16005694131090012,0.17428367332217426,0.1881898814830306,0.14228221229404092,0.1580414830282207,0.3783059489617989,0.24264537537083555,0.03862262684249468,0.07485800447305566,1.0016420361247873,0.2633209048746113,0.33346626891804665,0.405574245349356,-0.016956763426081826,0.15691375228991422,0.11121334665876155,0.2841046541139808,-0.02471452309848524,0.10999361900296642,0.09734686968407887,0.1456592249811011,0.015541099510012448,0.12967993198769304
"Adventures of Baron Munchausen, The (1988)",0.1501992839652424,0.16102925136893959,0.24210988070437636,0.07242344106902857,0.1964093785907227,0.07049748481608659,0.11444852525419115,0.12855143552655793,-0.01691943077362754,0.1371668633133619,0.0552653863161944,0.13439378035019084,0.10692592854011743,0.13460299654827523,0.17935754637594148,0.28718842005876255,0.2157884280966265,0.20294966633466735,0.07177501337975599,0.19474768177742016,0.29431856529293954,0.11613017980301844,-0.014183434348753158,0.08221124994455407,-0.013999812304342427,0.23124034031357305,0.19351104371313355,0.09649926899489067,0.07898903227926281,-0.02468835313097722,0.1322202610695453,0.011677347428028244,0.06554978729113932,0.33225282503676323,0.4085826574816003,-0.025478700502531114,0.025497350935835893,0.1873607320808673,0.05183412649192193,0.13070417953335703,0.22984176315776392,-0.013871258934052524,0.12789680671294434,0.2401945614186369,0.2282855831841279,0.11674649107936974,0.06430375104625041,0.20788336706044486,0.061766376506584814,-0.013655405457302242,0.26716058164831097,0.21136226227733876,0.1308945204719748,0.25116730099557055,0.16656571298159595,0.0640197818770312,0.21910664405335106,0.14872725556912647,0.19099370884245215,0.04927397419060586,0.08076512566734523,0.10162092310559673,0.03863343819870116,0.3155549119520946,0.0896818784607853,0.03483088083666828,0.12683697435891125,0.3076496792525828,0.13735712523407947,0.2136462685788497,0.22549161824631472,0.2571200875930071,0.2420353141867792,0.22655613934194704,0.04291448022099289,0.1751231720816175,0.09226383369685072,0.1270055230561489,0.09239568108186254,0.11239760621414992,0.4201936801817029,0.1510142508450756,0.3225136559796701,0.10110788629030777,0.11762521505296077,0.13983271628237437,0.2633209048746113,1.0016420361247882,0.20120429723514952,0.28103972099887287,-0.013782877585695394,0.1362791959543147,0.10487513747456348,0.10078440305397691,0.07369227963194877,0.01848775377602748,0.01239387494800414,0.17041688737176156,0.22960221505331416,0.056900876331989765
"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",0.4027856607449982,0.011860619048651376,0.04288402680411109,-0.027406311448918547,0.12306364009121008,0.01238912311413673,0.09391191920818001,0.2031914862550519,0.02070699805495255,0.03754310416268655,0.014198733600639495,0.013149592471094367,0.04049987311340123,-0.015684122009674485,0.3008021153143029,0.1345625805532134,0.17260238770896946,0.12497719509578656,0.051895923969684274,0.45156613496231773,0.283366847565391,0.11713974592324146,0.12928358380369703,0.1787642959955739,0.1429112406303631,0.38081028343170614,0.4291780726613673,0.006044205688364515,-0.019581928540751845,-0.0313076808484617,0.10048109853634155,-0.014635840482134706,-0.03195491211122887,0.11435231753142981,0.17317915105475618,-0.032309932523037044,0.11922086091222238,0.10354793452419235,0.020933559626139193,0.030164267895641264,0.10859508694879105,-0.017590357095499772,0.1075086573021263,0.13446092360683584,0.16760410757337738,0.06752239147918486,0.09843837486563754,0.09709461803175415,0.10887767077619125,-0.017316629977118216,0.21832361436070313,0.021413220733939337,0.029052955522726628,0.16528021085142605,0.13734724574401336,0.22967911702266955,0.14165298005743507,0.11869823937407026,0.10753163945960811,-0.027222843244754963,0.28574583446790996,-0.007473269051398173,0.006794423621779557,0.1895642844135572,0.039540880561086664,0.018805321521524525,0.23857788871399452,0.19341133586657894,0.03443222895285073,0.20045455783281918,0.04871667353637919,0.47605267039579013,0.1919123821926371,0.4083413625448806,0.026645971901758395,0.1329732864117316,-0.016537238232601538,0.0958533634182269,0.08405201856429047,0.03837225779019123,0.1763732472773718,0.13451180112902703,0.29872434564732847,0.2225530803675812,0.03199380114506852,0.08646843251086386,0.33346626891804665,0.20120429723514952,1.0016420361247904,0.18247987068790403,-0.017478279346423438,0.10277530340075297,0.10798968320477961,0.255230980171836,0.014255699512673688,0.04115263157627506,0.02704337207954753,0.21523256352395265,0.043988807738121825,-0.017744460924847726
"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",0.38100332923918134,0.09904904377863283,0.44133779556454805,-0.01592770591693437,0.15368729095359637,-0.01698211190803889,0.17811079215732667,0.2870609371686018,0.08894871600958654,0.07332437173638338,0.06453231616011468,0.06459991470994457,0.04984375778776438,-0.009115129681023546,0.22865318043647048,0.29479315813515283,0.20211695817044242,-0.012806336324904447,-0.013530638377295895,0.025469468472996793,0.08027361576312946,0.056334144919320865,0.15823365990143964,0.042546244623261904,0.2350548999675961,0.1487030569562186,0.21601094954254194,0.049608095876277354,-0.011380415042894314,0.03661475421084624,-0.021261437977497216,0.021146962366650684,-0.01857121282657035,0.23902819843012185,0.18047259907675914,-0.018777539778824726,0.18929022631804357,0.14691679820668238,0.08514491017396295,0.4261743299110613,0.18750690318330782,-0.010222974927260266,0.10891532796277148,-0.010711108692768024,-0.014092513445972581,0.10781732089519624,0.06533888222225195,0.1546903895582171,-0.014756505100218356,-0.010063893138702271,0.07015267059798873,0.1201590595398631,-0.01878898635060805,0.13600656691088384,0.1802302140600382,-0.009547983747340328,0.07284626875696032,0.08392891847335304,0.13554590795641447,0.22071957456543798,0.15168660263406855,0.01730506873161712,0.09945774697146835,0.20016405692670214,0.15876175829433845,-0.009819373082161851,0.14793162989303316,0.1909234235886131,-0.016396336090382525,0.05410666423462935,0.11422620183157074,0.38062504976831163,0.18946393818272597,0.18072383096505568,0.11926488168826926,-0.009543462839334878,-0.009610934610376197,0.16351215670346206,0.21480864657105087,0.11516465930489438,0.18333532194326496,0.224712686735007,0.3351031262985364,0.2585606257065404,-0.019168371784116022,0.20943449033986145,0.405574245349356,0.28103972099887287,0.18247987068790403,1.0016420361247942,-0.010157838784060291,0.09378846831173239,-0.011911513361753437,0.1927903833761581,-0.014805074232102798,0.0809160024715399,-0.011734143241553325,0.07516852004267992,0.10757565823638543,-0.010312535336697433
